species	family	total_hits	filtered_hits	node	short
Fukomys_damarensis	Mir-3613	1	1	Theria	F.damarensis
Fukomys_damarensis	Mir-362	5	5	Eutheria	F.damarensis
Fukomys_damarensis	Mir-370	1	1	Boreoeutheria	F.damarensis
Fukomys_damarensis	Mir-374	1	1	Eutheria	F.damarensis
Fukomys_damarensis	Mir-375	1	1	Bilateria	F.damarensis
Fukomys_damarensis	Mir-376	4	4	Eutheria	F.damarensis
Fukomys_damarensis	Mir-378	1	1	Eutheria	F.damarensis
Fukomys_damarensis	Mir-383	1	1	Tetrapoda	F.damarensis
Fukomys_damarensis	Mir-384	1	1	Eutheria	F.damarensis
Fukomys_damarensis	Mir-423	1	1	Eutheria	F.damarensis
Fukomys_damarensis	Mir-425	1	1	Gnathostomata	F.damarensis
Fukomys_damarensis	Mir-430	8	8	Vertebrata	F.damarensis
Fukomys_damarensis	Mir-431	1	1	Eutheria	F.damarensis
Fukomys_damarensis	Mir-432	1	1	Eutheria	F.damarensis
Fukomys_damarensis	Mir-433	1	1	Eutheria	F.damarensis
Fukomys_damarensis	Mir-450	3	3	Eutheria	F.damarensis
Fukomys_damarensis	Mir-451	1	1	Vertebrata	F.damarensis
Fukomys_damarensis	Mir-452	1	1	Eutheria	F.damarensis
Fukomys_damarensis	Mir-455	1	1	Vertebrata	F.damarensis
Fukomys_damarensis	Mir-459	1	1	Vertebrata	F.damarensis
Fukomys_damarensis	Mir-483	5	1	Theria	F.damarensis
Fukomys_damarensis	Mir-488	1	1	Eutheria	F.damarensis
Fukomys_damarensis	Mir-490	1	1	Amniota	F.damarensis
Fukomys_damarensis	Mir-499	1	1	Vertebrata	F.damarensis
Fukomys_damarensis	Mir-504	1	1	Eutheria	F.damarensis
Fukomys_damarensis	Mir-505	1	1	Eutheria	F.damarensis
Fukomys_damarensis	Mir-506	9	9	Eutheria	F.damarensis
Fukomys_damarensis	Mir-541	1	1	Eutheria	F.damarensis
Fukomys_damarensis	Mir-542	1	1	Eutheria	F.damarensis
Fukomys_damarensis	Mir-544	106	1	Eutheria	F.damarensis
Fukomys_damarensis	Mir-551	1	1	Vertebrata	F.damarensis
Fukomys_damarensis	Mir-574	473	1	Eutheria	F.damarensis
Fukomys_damarensis	Mir-582	1	1	Eutheria	F.damarensis
Fukomys_damarensis	Mir-592	1	1	Eutheria	F.damarensis
Fukomys_damarensis	Mir-599	1	1	Sarcopterygii	F.damarensis
Fukomys_damarensis	Mir-652	1	1	Eutheria	F.damarensis
Fukomys_damarensis	Mir-670	1	1	Eutheria	F.damarensis
Fukomys_damarensis	Mir-671	1	1	Theria	F.damarensis
Fukomys_damarensis	Mir-7	3	3	Bilateria	F.damarensis
Fukomys_damarensis	Mir-744	1	1	Eutheria	F.damarensis
Fukomys_damarensis	Mir-769	2	1	Eutheria	F.damarensis
Fukomys_damarensis	Mir-8	4	4	Bilateria	F.damarensis
Fukomys_damarensis	Mir-872	1	1	Glires	F.damarensis
Fukomys_damarensis	Mir-873	1	1	Mammalia	F.damarensis
Fukomys_damarensis	Mir-874	1	1	Eutheria	F.damarensis
Fukomys_damarensis	Mir-875	1	1	Vertebrata	F.damarensis
Fukomys_damarensis	Mir-876	1	1	Eutheria	F.damarensis
Fukomys_damarensis	Mir-885	2	1	Eutheria	F.damarensis
Fukomys_damarensis	Mir-9	2	2	Bilateria	F.damarensis
Fukomys_damarensis	Mir-92	6	6	Bilateria	F.damarensis
Fukomys_damarensis	Mir-95	5	2	Eutheria	F.damarensis
Fukomys_damarensis	Mir-96	3	3	Bilateria	F.damarensis
Fukomys_damarensis	Mir-9851	1	1	Eutheria	F.damarensis
Gorilla_gorilla	Let-7	14	12	Bilateria	G.gorilla
Gorilla_gorilla	Mir-1	4	4	Bilateria	G.gorilla
Gorilla_gorilla	Mir-10	7	7	Eumetazoa	G.gorilla
Gorilla_gorilla	Mir-101	2	2	Vertebrata	G.gorilla
Gorilla_gorilla	Mir-103	3	3	Deuterostomia	G.gorilla
Gorilla_gorilla	Mir-105	3	2	Eutheria	G.gorilla
Gorilla_gorilla	Mir-1180	1	1	Catarrhini	G.gorilla
Gorilla_gorilla	Mir-122	1	1	Vertebrata	G.gorilla
Gorilla_gorilla	Mir-124	3	3	Bilateria	G.gorilla
Gorilla_gorilla	Mir-1247	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-1249	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-1251	1	1	Theria	G.gorilla
Gorilla_gorilla	Mir-126	1	1	Olfactores	G.gorilla
Gorilla_gorilla	Mir-127	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-1271	13	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-1277	4201	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-128	2	2	Vertebrata	G.gorilla
Gorilla_gorilla	Mir-129	2	2	Chordata	G.gorilla
Gorilla_gorilla	Mir-1296	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-1298	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-130	5	5	Vertebrata	G.gorilla
Gorilla_gorilla	Mir-1301	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-1306	1	1	Gnathostomata	G.gorilla
Gorilla_gorilla	Mir-1307	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-1323	1	1	Catarrhini	G.gorilla
Gorilla_gorilla	Mir-133	3	3	Bilateria	G.gorilla
Gorilla_gorilla	Mir-134	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-1343	2	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-135	3	3	Chordata	G.gorilla
Gorilla_gorilla	Mir-136	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-137	2	1	Bilateria	G.gorilla
Gorilla_gorilla	Mir-138	2	2	Vertebrata	G.gorilla
Gorilla_gorilla	Mir-139	1	1	Gnathostomata	G.gorilla
Gorilla_gorilla	Mir-140	1	1	Vertebrata	G.gorilla
Gorilla_gorilla	Mir-142	1	1	Vertebrata	G.gorilla
Gorilla_gorilla	Mir-143	1	1	Vertebrata	G.gorilla
Gorilla_gorilla	Mir-144	1	1	Vertebrata	G.gorilla
Gorilla_gorilla	Mir-145	1	1	Vertebrata	G.gorilla
Gorilla_gorilla	Mir-146	2	2	Vertebrata	G.gorilla
Gorilla_gorilla	Mir-147	3	1	Vertebrata	G.gorilla
Gorilla_gorilla	Mir-148	3	3	Vertebrata	G.gorilla
Gorilla_gorilla	Mir-149	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-15	8	7	Olfactores	G.gorilla
Gorilla_gorilla	Mir-150	1	1	Gnathostomata	G.gorilla
Gorilla_gorilla	Mir-153	2	2	Bilateria	G.gorilla
Gorilla_gorilla	Mir-154	30	30	Eutheria	G.gorilla
Gorilla_gorilla	Mir-155	1	1	Vertebrata	G.gorilla
Gorilla_gorilla	Mir-17	8	8	Vertebrata	G.gorilla
Gorilla_gorilla	Mir-181	8	8	Vertebrata	G.gorilla
Gorilla_gorilla	Mir-184	1	1	Bilateria	G.gorilla
Gorilla_gorilla	Mir-185	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-186	1	1	Mammalia	G.gorilla
Gorilla_gorilla	Mir-187	2	1	Osteichthyes	G.gorilla
Gorilla_gorilla	Mir-188	3	3	Eutheria	G.gorilla
Gorilla_gorilla	Mir-19	3	3	Vertebrata	G.gorilla
Gorilla_gorilla	Mir-190	2	2	Bilateria	G.gorilla
Gorilla_gorilla	Mir-191	1	1	Gnathostomata	G.gorilla
Gorilla_gorilla	Mir-1911	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-1912	2	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-192	2	2	Vertebrata	G.gorilla
Gorilla_gorilla	Mir-193	4	4	Bilateria	G.gorilla
Gorilla_gorilla	Mir-194	2	2	Vertebrata	G.gorilla
Gorilla_gorilla	Mir-196	3	3	Olfactores	G.gorilla
Gorilla_gorilla	Mir-197	5	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-199	3	3	Vertebrata	G.gorilla
Gorilla_gorilla	Mir-202	1	1	Vertebrata	G.gorilla
Gorilla_gorilla	Mir-203	1	1	Vertebrata	G.gorilla
Gorilla_gorilla	Mir-204	2	2	Vertebrata	G.gorilla
Gorilla_gorilla	Mir-205	2	1	Vertebrata	G.gorilla
Gorilla_gorilla	Mir-208	2	2	Vertebrata	G.gorilla
Gorilla_gorilla	Mir-21	1	1	Vertebrata	G.gorilla
Gorilla_gorilla	Mir-210	1	1	Bilateria	G.gorilla
Gorilla_gorilla	Mir-2114	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-214	2	1	Gnathostomata	G.gorilla
Gorilla_gorilla	Mir-216	3	3	Bilateria	G.gorilla
Gorilla_gorilla	Mir-217	4	2	Chordata	G.gorilla
Gorilla_gorilla	Mir-218	2	2	Vertebrata	G.gorilla
Gorilla_gorilla	Mir-219	3	1	Bilateria	G.gorilla
Gorilla_gorilla	Mir-22	1	1	Bilateria	G.gorilla
Gorilla_gorilla	Mir-221	2	2	Vertebrata	G.gorilla
Gorilla_gorilla	Mir-223	1	1	Vertebrata	G.gorilla
Gorilla_gorilla	Mir-224	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-23	2	2	Vertebrata	G.gorilla
Gorilla_gorilla	Mir-2355	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-24	2	2	Vertebrata	G.gorilla
Gorilla_gorilla	Mir-26	4	3	Vertebrata	G.gorilla
Gorilla_gorilla	Mir-27	2	2	Vertebrata	G.gorilla
Gorilla_gorilla	Mir-28	7	3	Eutheria	G.gorilla
Gorilla_gorilla	Mir-29	4	4	Bilateria	G.gorilla
Gorilla_gorilla	Mir-296	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-30	6	6	Vertebrata	G.gorilla
Gorilla_gorilla	Mir-3059	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-3085	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-31	1	1	Bilateria	G.gorilla
Gorilla_gorilla	Mir-3140	1	1	Catarrhini	G.gorilla
Gorilla_gorilla	Mir-3145	1	1	Catarrhini	G.gorilla
Gorilla_gorilla	Mir-3173	5	1	Catarrhini	G.gorilla
Gorilla_gorilla	Mir-32	2	2	Gnathostomata	G.gorilla
Gorilla_gorilla	Mir-320	18	4	Eutheria	G.gorilla
Gorilla_gorilla	Mir-3200	3	1	Catarrhini	G.gorilla
Gorilla_gorilla	Mir-324	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-325	7	1	Theria	G.gorilla
Gorilla_gorilla	Mir-326	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-328	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-33	2	2	Bilateria	G.gorilla
Gorilla_gorilla	Mir-330	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-331	2	2	Eutheria	G.gorilla
Gorilla_gorilla	Mir-335	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-337	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-338	2	1	Vertebrata	G.gorilla
Gorilla_gorilla	Mir-339	2	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-34	6	6	Bilateria	G.gorilla
Gorilla_gorilla	Mir-340	6	1	Theria	G.gorilla
Gorilla_gorilla	Mir-342	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-345	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-346	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-361	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-3613	2	1	Theria	G.gorilla
Gorilla_gorilla	Mir-3617	1	1	Catarrhini	G.gorilla
Gorilla_gorilla	Mir-362	7	5	Eutheria	G.gorilla
Gorilla_gorilla	Mir-370	1	1	Boreoeutheria	G.gorilla
Gorilla_gorilla	Mir-374	2	2	Eutheria	G.gorilla
Gorilla_gorilla	Mir-375	1	1	Bilateria	G.gorilla
Gorilla_gorilla	Mir-376	7	5	Eutheria	G.gorilla
Gorilla_gorilla	Mir-378	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-383	1	1	Tetrapoda	G.gorilla
Gorilla_gorilla	Mir-423	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-425	1	1	Gnathostomata	G.gorilla
Gorilla_gorilla	Mir-430	55	55	Vertebrata	G.gorilla
Gorilla_gorilla	Mir-431	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-432	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-433	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-448	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-450	3	3	Eutheria	G.gorilla
Gorilla_gorilla	Mir-451	1	1	Vertebrata	G.gorilla
Gorilla_gorilla	Mir-452	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-4524	1	1	Catarrhini	G.gorilla
Gorilla_gorilla	Mir-455	1	1	Vertebrata	G.gorilla
Gorilla_gorilla	Mir-459	1	1	Vertebrata	G.gorilla
Gorilla_gorilla	Mir-4677	1	1	Catarrhini	G.gorilla
Gorilla_gorilla	Mir-4766	1	1	Catarrhini	G.gorilla
Gorilla_gorilla	Mir-483	7	1	Theria	G.gorilla
Gorilla_gorilla	Mir-486	2	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-488	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-489	2	1	Osteichthyes	G.gorilla
Gorilla_gorilla	Mir-490	2	1	Amniota	G.gorilla
Gorilla_gorilla	Mir-491	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-493	5	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-498	1	1	Catarrhini	G.gorilla
Gorilla_gorilla	Mir-499	1	1	Vertebrata	G.gorilla
Gorilla_gorilla	Mir-504	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-505	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-506	23	20	Eutheria	G.gorilla
Gorilla_gorilla	Mir-511	2	1	Euarchontoglires	G.gorilla
Gorilla_gorilla	Mir-542	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-544	851	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-551	2	2	Vertebrata	G.gorilla
Gorilla_gorilla	Mir-574	375	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-579	1	1	Catarrhini	G.gorilla
Gorilla_gorilla	Mir-582	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-584	2	1	Catarrhini	G.gorilla
Gorilla_gorilla	Mir-589	1	1	Catarrhini	G.gorilla
Gorilla_gorilla	Mir-590	1	1	Mammalia	G.gorilla
Gorilla_gorilla	Mir-592	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-598	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-599	1	1	Sarcopterygii	G.gorilla
Gorilla_gorilla	Mir-615	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-628	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-642	1	1	Catarrhini	G.gorilla
Gorilla_gorilla	Mir-651	1	1	Catarrhini	G.gorilla
Gorilla_gorilla	Mir-652	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-6529	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-653	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-670	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-671	1	1	Theria	G.gorilla
Gorilla_gorilla	Mir-6715	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-675	1	1	Theria	G.gorilla
Gorilla_gorilla	Mir-676	2	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-7	3	3	Bilateria	G.gorilla
Gorilla_gorilla	Mir-7180	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-744	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-760	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-769	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-770	1	1	Euarchontoglires	G.gorilla
Gorilla_gorilla	Mir-8	5	5	Bilateria	G.gorilla
Gorilla_gorilla	Mir-873	1	1	Mammalia	G.gorilla
Gorilla_gorilla	Mir-874	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-875	1	1	Vertebrata	G.gorilla
Gorilla_gorilla	Mir-876	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-877	2	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-885	1	1	Eutheria	G.gorilla
Gorilla_gorilla	Mir-887	1	1	Catarrhini	G.gorilla
Gorilla_gorilla	Mir-9	4	3	Bilateria	G.gorilla
Gorilla_gorilla	Mir-92	7	7	Bilateria	G.gorilla
Gorilla_gorilla	Mir-934	1	1	Catarrhini	G.gorilla
Gorilla_gorilla	Mir-944	1	1	Catarrhini	G.gorilla
Gorilla_gorilla	Mir-95	25	4	Eutheria	G.gorilla
Gorilla_gorilla	Mir-96	4	3	Bilateria	G.gorilla
Gorilla_gorilla	Mir-9851	1	1	Eutheria	G.gorilla
Heterocephalus_glaber_female	Let-7	12	12	Bilateria	H.glaber_female
Heterocephalus_glaber_female	Mir-1	4	3	Bilateria	H.glaber_female
Heterocephalus_glaber_female	Mir-10	8	8	Eumetazoa	H.glaber_female
Heterocephalus_glaber_female	Mir-101	2	2	Vertebrata	H.glaber_female
Heterocephalus_glaber_female	Mir-103	3	3	Deuterostomia	H.glaber_female
Heterocephalus_glaber_female	Mir-105	4	2	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-122	1	1	Vertebrata	H.glaber_female
Heterocephalus_glaber_female	Mir-124	3	3	Bilateria	H.glaber_female
Heterocephalus_glaber_female	Mir-1247	1	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-1249	1	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-1251	1	1	Theria	H.glaber_female
Heterocephalus_glaber_female	Mir-126	1	1	Olfactores	H.glaber_female
Heterocephalus_glaber_female	Mir-127	1	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-128	2	2	Vertebrata	H.glaber_female
Heterocephalus_glaber_female	Mir-129	2	2	Chordata	H.glaber_female
Heterocephalus_glaber_female	Mir-1296	1	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-1298	2	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-130	5	5	Vertebrata	H.glaber_female
Heterocephalus_glaber_female	Mir-1301	1	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-1306	1	1	Gnathostomata	H.glaber_female
Heterocephalus_glaber_female	Mir-132	2	2	Vertebrata	H.glaber_female
Heterocephalus_glaber_female	Mir-133	3	3	Bilateria	H.glaber_female
Heterocephalus_glaber_female	Mir-134	1	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-1343	2	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-135	3	3	Chordata	H.glaber_female
Heterocephalus_glaber_female	Mir-136	1	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-137	1	1	Bilateria	H.glaber_female
Heterocephalus_glaber_female	Mir-138	2	2	Vertebrata	H.glaber_female
Heterocephalus_glaber_female	Mir-1388	1	1	Gnathostomata	H.glaber_female
Heterocephalus_glaber_female	Mir-139	1	1	Gnathostomata	H.glaber_female
Heterocephalus_glaber_female	Mir-140	1	1	Vertebrata	H.glaber_female
Heterocephalus_glaber_female	Mir-142	1	1	Vertebrata	H.glaber_female
Heterocephalus_glaber_female	Mir-143	1	1	Vertebrata	H.glaber_female
Heterocephalus_glaber_female	Mir-144	1	1	Vertebrata	H.glaber_female
Heterocephalus_glaber_female	Mir-145	1	1	Vertebrata	H.glaber_female
Heterocephalus_glaber_female	Mir-146	2	2	Vertebrata	H.glaber_female
Heterocephalus_glaber_female	Mir-148	3	3	Vertebrata	H.glaber_female
Heterocephalus_glaber_female	Mir-149	1	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-15	8	7	Olfactores	H.glaber_female
Heterocephalus_glaber_female	Mir-150	1	1	Gnathostomata	H.glaber_female
Heterocephalus_glaber_female	Mir-153	2	2	Bilateria	H.glaber_female
Heterocephalus_glaber_female	Mir-154	27	27	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-155	1	1	Vertebrata	H.glaber_female
Heterocephalus_glaber_female	Mir-17	8	7	Vertebrata	H.glaber_female
Heterocephalus_glaber_female	Mir-181	6	6	Vertebrata	H.glaber_female
Heterocephalus_glaber_female	Mir-184	1	1	Bilateria	H.glaber_female
Heterocephalus_glaber_female	Mir-1842	1	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-185	1	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-186	1	1	Mammalia	H.glaber_female
Heterocephalus_glaber_female	Mir-187	1	1	Osteichthyes	H.glaber_female
Heterocephalus_glaber_female	Mir-188	3	2	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-19	3	3	Vertebrata	H.glaber_female
Heterocephalus_glaber_female	Mir-190	2	2	Bilateria	H.glaber_female
Heterocephalus_glaber_female	Mir-191	1	1	Gnathostomata	H.glaber_female
Heterocephalus_glaber_female	Mir-192	2	1	Vertebrata	H.glaber_female
Heterocephalus_glaber_female	Mir-193	5	4	Bilateria	H.glaber_female
Heterocephalus_glaber_female	Mir-194	2	2	Vertebrata	H.glaber_female
Heterocephalus_glaber_female	Mir-196	3	3	Olfactores	H.glaber_female
Heterocephalus_glaber_female	Mir-197	1	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-199	3	3	Vertebrata	H.glaber_female
Heterocephalus_glaber_female	Mir-202	2	1	Vertebrata	H.glaber_female
Heterocephalus_glaber_female	Mir-203	1	1	Vertebrata	H.glaber_female
Heterocephalus_glaber_female	Mir-204	2	2	Vertebrata	H.glaber_female
Heterocephalus_glaber_female	Mir-205	1	1	Vertebrata	H.glaber_female
Heterocephalus_glaber_female	Mir-21	1	1	Vertebrata	H.glaber_female
Heterocephalus_glaber_female	Mir-210	1	1	Bilateria	H.glaber_female
Heterocephalus_glaber_female	Mir-214	1	1	Gnathostomata	H.glaber_female
Heterocephalus_glaber_female	Mir-216	2	2	Bilateria	H.glaber_female
Heterocephalus_glaber_female	Mir-217	1	1	Chordata	H.glaber_female
Heterocephalus_glaber_female	Mir-218	2	2	Vertebrata	H.glaber_female
Heterocephalus_glaber_female	Mir-219	2	2	Bilateria	H.glaber_female
Heterocephalus_glaber_female	Mir-22	1	1	Bilateria	H.glaber_female
Heterocephalus_glaber_female	Mir-221	2	2	Vertebrata	H.glaber_female
Heterocephalus_glaber_female	Mir-223	1	1	Vertebrata	H.glaber_female
Heterocephalus_glaber_female	Mir-224	2	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-23	2	2	Vertebrata	H.glaber_female
Heterocephalus_glaber_female	Mir-2355	1	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-24	2	2	Vertebrata	H.glaber_female
Heterocephalus_glaber_female	Mir-26	3	3	Vertebrata	H.glaber_female
Heterocephalus_glaber_female	Mir-27	2	2	Vertebrata	H.glaber_female
Heterocephalus_glaber_female	Mir-28	3	3	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-29	4	4	Bilateria	H.glaber_female
Heterocephalus_glaber_female	Mir-296	1	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-30	6	6	Vertebrata	H.glaber_female
Heterocephalus_glaber_female	Mir-3059	1	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-3085	1	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-31	1	1	Bilateria	H.glaber_female
Heterocephalus_glaber_female	Mir-32	1	1	Gnathostomata	H.glaber_female
Heterocephalus_glaber_female	Mir-320	1	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-324	1	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-325	3	1	Theria	H.glaber_female
Heterocephalus_glaber_female	Mir-326	1	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-328	1	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-33	2	2	Bilateria	H.glaber_female
Heterocephalus_glaber_female	Mir-330	1	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-331	1	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-335	1	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-337	1	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-338	1	1	Vertebrata	H.glaber_female
Heterocephalus_glaber_female	Mir-339	2	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-34	5	5	Bilateria	H.glaber_female
Heterocephalus_glaber_female	Mir-340	4	1	Theria	H.glaber_female
Heterocephalus_glaber_female	Mir-342	1	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-345	1	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-346	1	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-350	1	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-361	1	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-3613	1	1	Theria	H.glaber_female
Heterocephalus_glaber_female	Mir-362	5	5	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-370	1	1	Boreoeutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-374	2	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-375	1	1	Bilateria	H.glaber_female
Heterocephalus_glaber_female	Mir-376	4	4	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-378	1	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-383	1	1	Tetrapoda	H.glaber_female
Heterocephalus_glaber_female	Mir-384	1	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-423	1	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-425	1	1	Gnathostomata	H.glaber_female
Heterocephalus_glaber_female	Mir-430	7	7	Vertebrata	H.glaber_female
Heterocephalus_glaber_female	Mir-431	1	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-432	1	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-433	1	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-448	1	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-450	3	3	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-451	1	1	Vertebrata	H.glaber_female
Heterocephalus_glaber_female	Mir-452	1	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-455	1	1	Vertebrata	H.glaber_female
Heterocephalus_glaber_female	Mir-459	1	1	Vertebrata	H.glaber_female
Heterocephalus_glaber_female	Mir-483	4	1	Theria	H.glaber_female
Heterocephalus_glaber_female	Mir-486	1	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-488	1	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-490	1	1	Amniota	H.glaber_female
Heterocephalus_glaber_female	Mir-491	1	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-493	2	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-499	1	1	Vertebrata	H.glaber_female
Heterocephalus_glaber_female	Mir-505	1	1	Eutheria	H.glaber_female
Heterocephalus_glaber_female	Mir-506	12	10	Eutheria	H.glaber_female
